coin,layer,theta,simple,baseline,vault1,vault2,comfund,theta_pct,simple_pct,baseline_pct,vault1_pct,vault2_pct,comfund_pct,total_authorized,total_issued,total_authorized_pct,total_issued_pct,date
SMH,2876001,448297.85425564763,1228007.1705071959,1163485.948713351,1500000,1500000.0,125868.05890634458,15.587541668297323,95.75114592000867,45.21631672642437,100.0,100.0,62.02561948677855,4017361.1781268916,4017361.1781268916,72.27311816161442,72.27311816161442,2048-11-01
SMH,2885001,449567.05039373884,1228543.1261463724,1166033.568678696,1500000,1500000.0,126030.35235921416,15.582907957180565,95.79293587681506,45.31532436066265,100.0,100.0,62.10559491533723,4020607.0471842824,4020607.0471842824,72.33151198470387,72.33151198470387,2048-12-01
SMH,2894001,450835.0496155666,1229073.8104782996,1168575.2425651571,1500000,1500000.0,126192.05542333983,15.578261708118504,95.83431481508529,45.41410091365206,100.0,100.0,62.1852794104542,4023841.1084667966,4023841.1084667966,72.38969338359966,72.38969338359966,2049-01-01
SMH,2903001,452103.24483064126,1229599.2753480887,1171113.7715533467,1500000,1500000.0,126353.3182579703,15.573651019432692,95.87528677732737,45.512755247102426,100.0,100.0,62.26474696803044,4027066.365159406,4027066.365159406,72.44771638619042,72.44771638619042,2049-02-01
SMH,2911001,453230.9623960264,1230062.0149730842,1173368.1404578497,1500000,1500000.0,126496.32397004915,15.56959143593652,95.91136787719392,45.60036632527396,100.0,100.0,62.335217728912184,4029926.479400983,4029926.479400983,72.49917040423159,72.49917040423159,2049-03-01
SMH,2920001,454497.7254184121,1230577.7605132556,1175897.1414369966,1500000,1500000.0,126656.5737868554,15.564985266046557,95.95158199618326,45.69865037365547,100.0,100.0,62.414186088688396,4033131.4757371075,4033131.4757371075,72.5568289190222,72.5568289190222,2049-04-01
SMH,2928001,455623.3670394991,1231031.941014319,1178141.4533923415,1500000,1500000.0,126798.59970561371,15.560902029729467,95.98699571727202,45.78587061066649,100.0,100.0,62.484174024235394,4035971.994112274,4035971.994112274,72.60793040357042,72.60793040357042,2049-05-01
SMH,2937001,456889.2153568663,1231538.146999723,1180661.9983115892,1500000,1500000.0,126957.90238480592,15.556318004551798,96.02646601055541,45.88382603291969,100.0,100.0,62.56267565084864,4039158.0476961182,4039158.0476961182,72.66524813451981,72.66524813451981,2049-06-01
SMH,2946001,458153.3420279285,1232039.37427591,1183175.6206497422,1500000,1500000.0,127116.5786802975,15.551703547552378,96.0655480999877,45.98151242431808,100.0,100.0,62.64086860632321,4042331.5736059495,4042331.5736059495,72.72234049014841,72.72234049014841,2049-07-01
SMH,2955001,459416.0063933607,1232535.6718101897,1185682.8541172743,1500000,1500000.0,127274.65925934022,15.547067713119578,96.10424580368672,46.07895052634277,100.0,100.0,62.71876800295447,4045493.1851868043,4045493.1851868043,72.77921850465414,72.77921850465414,2049-08-01
SMH,2964001,460678.16087276774,1233027.0880882626,1188185.602877103,1500000,1500000.0,127432.246892914,15.542442828891346,96.14256290221782,46.17621434008821,100.0,100.0,62.79642448451778,4048644.93785828,4048644.93785828,72.83591915544002,72.83591915544002,2049-09-01
SMH,2972001,461799.80545009125,1233459.843534546,1190406.8225705195,1500000,1500000.0,127571.92979500345,15.538346233735831,96.17630605199736,46.26253714724162,100.0,100.0,62.86525782165738,4051438.595900069,4051438.595900069,72.88617761336924,72.88617761336924,2049-10-01
SMH,2981001,463063.8204655835,1233942.1702672264,1192906.7049225864,1500000,1500000.0,127728.8881678849,15.53383646854139,96.21391441330923,46.359689564367805,100.0,100.0,62.94260421434985,4054577.763357698,4054577.763357698,72.94265185368141,72.94265185368141,2049-11-01
SMH,2990001,464326.4777698561,1234419.7531513176,1195400.439807291,1500000,1500000.0,127885.27331361099,15.529308444039186,96.25115288350857,46.4566030737258,100.0,100.0,63.01966813053694,4057705.466272219,4057705.466272219,72.99891984460699,72.99891984460699,2049-12-01
SMH,2999001,465588.35485470324,1234892.638844195,1197889.1813464176,1500000,1500000.0,128041.14843108489,15.5247815807565,96.28802510060116,46.55332252771475,100.0,100.0,63.09648071355364,4060822.9686216977,4060822.9686216977,73.0550043253601,73.0550043253601,2050-01-01
SMH,3008001,466846.4527990166,1235360.873544343,1200367.0383522662,1500000,1500000.0,128196.20588929523,15.520156170128155,96.32453466681173,46.6496189783106,100.0,100.0,63.172890368116576,4063924.1177859046,4063924.1177859046,73.11079460909208,73.11079460909208,2050-02-01
SMH,3016001,467964.53882703616,1235773.214619862,1202566.2667576342,1500000,1500000.0,128333.65691460506,15.516060466393617,96.35668605113509,46.735087142529366,100.0,100.0,63.240623874679024,4066673.138292101,4066673.138292101,73.16025002897187,73.16025002897187,2050-03-01
SMH,3025001,469224.0751399386,1236232.7885557024,1205040.489580972,1500000,1500000.0,128488.0672703513,15.51153454626754,96.39252031338415,46.83124235863276,100.0,100.0,63.31671464825217,4069761.3454070254,4069761.3454070254,73.21580748269042,73.21580748269042,2050-04-01
SMH,3033001,470343.1886499098,1236637.5027106446,1207235.9974334235,1500000,1500000.0,128624.92106021412,15.507518416575195,96.42407700542672,46.91656593176364,100.0,100.0,63.38415384743511,4072498.4212042824,4072498.4212042824,73.26504801490582,73.26504801490582,2050-05-01
SMH,3042001,471599.65677707636,1237088.5760771357,1209697.7580464478,1500000,1500000.0,128778.22811176756,15.502942200777593,96.45924845456223,47.01223683153363,100.0,100.0,63.459700931635155,4075564.562235351,4075564.562235351,73.32020849543348,73.32020849543348,2050-06-01
SMH,3051001,472859.33073055797,1237535.2129825973,1212162.3921361796,1500000,1500000.0,128931.45290098828,15.49849805786881,96.494073980451,47.10801940264185,100.0,100.0,63.53520747836928,4078629.0580197647,4078629.0580197647,73.37533937765002,73.37533937765002,2050-07-01
SMH,3060001,474118.7662956767,1237977.4570611422,1214623.1535382157,1500000,1500000.0,129084.24266312411,15.494072266501766,96.52855698536662,47.20365147027935,100.0,100.0,63.61049965122121,4081684.8532624817,4081684.8532624817,73.4303137354093,73.4303137354093,2050-08-01
SMH,3069001,475377.2691623548,1238415.351517728,1217078.695118738,1500000,1500000.0,129236.52877034033,15.489642041900762,96.56270083812018,47.29908068105975,100.0,100.0,63.68554363157165,4084730.575406806,4084730.575406806,73.48510687614623,73.48510687614623,2050-09-01
SMH,3077001,476496.1299629501,1238800.9740936186,1219258.9245055418,1500000,1500000.0,129371.57361048214,15.48573204763177,96.59276890646777,47.38381049030153,100.0,100.0,63.75209141137431,4087431.4722096426,4087431.4722096426,73.53369654113243,73.53369654113243,2050-10-01
SMH,3086001,477753.5505030746,1239230.7689781757,1221705.9584878448,1500000,1500000.0,129522.98565610636,15.481315479258582,96.62628121298786,47.478909072030426,100.0,100.0,63.82670466917144,4090459.713122127,4090459.713122127,73.58817519106847,73.58817519106847,2050-11-01
SMH,3095001,479011.9300034078,1239656.3366828598,1224151.477961833,1500000,1500000.0,129674.09550761542,15.476955581061455,96.65946391449702,47.573948795732086,100.0,100.0,63.90116901089438,4093481.9101523077,4093481.9101523077,73.64254511037251,73.64254511037251,2050-12-01
SMH,3104001,480270.03745163814,1240077.718783432,1226593.092492423,1500000,1500000.0,129824.77954083448,15.472612201208639,96.69232025277337,47.66883676241625,100.0,100.0,63.97542351667119,4096495.590816689,4096495.590816689,73.6967618185799,73.6967618185799,2051-01-01
SMH,3113001,481530.05353816866,1240494.9564467426,1229035.032238362,1500000,1500000.0,129975.26256237394,15.468355247498112,96.72485343771112,47.763737367878065,100.0,100.0,64.04957896734174,4099505.2512474786,4099505.2512474786,73.75090620199384,73.75090620199384,2051-02-01
SMH,3121001,482647.32554020453,1240862.3880505562,1231197.5059403947,1500000,1500000.0,130108.41547320795,15.46450403380853,96.75350310520275,47.847777141570056,100.0,100.0,64.11519443684773,4102168.3094641585,4102168.3094641585,73.79881514336891,73.79881514336891,2051-03-01
SMH,3130001,483901.32625517005,1241271.908222914,1233621.4590645956,1500000,1500000.0,130257.54564671102,15.46010133080373,96.78543453583472,47.94197873662591,100.0,100.0,64.18868322722132,4105150.9129342204,4105150.9129342204,73.85247276673489,73.85247276673489,2051-04-01
SMH,3139001,485155.5588099431,1241677.4006241362,1236042.523493443,1500000,1500000.0,130406.31179566207,15.4557312600392,96.8170519099115,48.0360680689044,100.0,100.0,64.26199263254246,4108126.2359132413,4108126.2359132413,73.90599941263433,73.90599941263433,2051-05-01
SMH,3147001,486268.7750593907,1242034.4890090462,1238188.5902460066,1500000,1500000.0,130538.05680289754,15.451815079162373,96.84489508776178,48.11947022267108,100.0,100.0,64.32691431131524,4110761.1360579506,4110761.1360579506,73.95340178475348,73.95340178475348,2051-06-01
SMH,3156001,487520.94707802054,1242432.4811670904,1240599.4036720248,1500000,1500000.0,130685.88867574293,15.447426888585285,96.87592764694803,48.21316117232089,100.0,100.0,64.39976332140404,4113717.773514858,4113717.773514858,74.00659227443302,74.00659227443302,2051-07-01
SMH,3165001,488773.24875768396,1242826.5589359673,1243007.1532276983,1500000,1500000.0,130833.35327177188,15.443067751248229,96.90665499028755,48.30673305140343,100.0,100.0,64.4724313437803,4116667.065435437,4116667.065435437,74.0596506164685,74.0596506164685,2051-08-01
SMH,3174001,490026.0386407789,1243216.760815035,1245412.530372623,1500000,1500000.0,130980.48900987674,15.438748716234773,96.93708011968273,48.400212731971706,100.0,100.0,64.5449373106149,4119609.7801975347,4119609.7801975347,74.1125906341286,74.1125906341286,2051-09-01
SMH,3183001,491281.1646898273,1243603.1249249973,1247819.0765887476,1500000,1500000.0,131127.4842901971,15.434527500614273,96.96720600751118,48.493737845915206,100.0,100.0,64.61737406226361,4122549.685803942,4122549.685803942,74.16548011452501,74.16548011452501,2051-10-01
SMH,3192001,492535.85293527576,1243985.6890116276,1250221.4701798384,1500000,1500000.0,131274.06101007716,15.430316373186468,96.99703559691623,48.58710157724038,100.0,100.0,64.68960455450997,4125481.220201543,4125481.220201543,74.21821899522764,74.21821899522764,2051-11-01
SMH,3200001,493652.069515558,1244322.586056819,1252355.9467304023,1500000,1500000.0,131404.1333045906,15.426622351541702,97.02330439966339,48.670053303354614,100.0,100.0,64.75370194915769,4128082.666091812,4128082.666091812,74.26501951872604,74.26501951872604,2051-12-01
SMH,3209001,494907.9855533218,1244698.0739968375,1254754.4362997275,1500000,1500000.0,131550.13212087186,15.422493964736123,97.05258224217067,48.7632653134795,100.0,100.0,64.82564766042762,4131002.642417437,4131002.642417437,74.31755046743935,74.31755046743935,2052-01-01
SMH,3218001,496161.17260810593,1245069.8688843795,1257144.4190435784,1500000,1500000.0,131695.48883831358,15.418303866534098,97.08157212707064,48.856146724583915,100.0,100.0,64.89727695640808,4133909.776766272,4133909.776766272,74.36985038646306,74.36985038646306,2052-02-01
SMH,3226001,497274.71416858945,1245397.282260093,1259265.3223996358,1500000,1500000.0,131824.34761366993,15.414586485515331,97.10710146164378,48.93857095841302,100.0,100.0,64.96077634963962,4136486.9522733986,4136486.9522733986,74.4162142809926,74.4162142809926,2052-03-01
SMH,3235001,498528.41088451433,1245762.2001949218,1261650.0699592766,1500000,1500000.0,131969.066850221,15.410456160122187,97.13555513135013,49.03124891562302,100.0,100.0,65.03209150597655,4139381.3370044194,4139381.3370044194,74.46828483188288,74.46828483188288,2052-04-01
SMH,3244001,499781.4293877327,1246123.529036895,1264030.24894214,1500000,1500000.0,132113.3567357387,15.406327846006604,97.16372894947091,49.12374932516707,100.0,100.0,65.10319508549209,4142267.134714774,4142267.134714774,74.52020090058153,74.52020090058153,2052-05-01
SMH,3253001,501038.7608059881,1246481.3040859702,1266415.3305317885,1500000,1500000.0,132257.717611461,15.402354957959991,97.19162566844234,49.216440263717004,100.0,100.0,65.17433364776221,4145154.35222922,4145154.35222922,74.57214251183521,74.57214251183521,2052-06-01
SMH,3262001,502297.54846611875,1246835.5602949169,1268799.8776785762,1500000,1500000.0,132401.86515649964,15.398448635243176,97.21924801362938,49.30911043232323,100.0,100.0,65.24536708433227,4148037.3031299924,4148037.3031299924,74.62400736586928,74.62400736586928,2052-07-01
SMH,3270001,503416.3319458111,1247147.5286008976,1270916.4469132961,1500000,1500000.0,132529.6829217997,15.39499015278011,97.24357305301498,49.39136623008025,100.0,100.0,65.30835348567219,4150593.658435994,4150593.658435994,74.66999670088342,74.66999670088342,2052-08-01
SMH,3279001,504675.5857422114,1247495.2322635911,1273295.655969013,1500000,1500000.0,132673.2046438213,15.391138512681495,97.27068447788537,49.48382894554376,100.0,100.0,65.37907852739879,4153464.0928764255,4153464.0928764255,74.72163638133286,74.72163638133286,2052-09-01
SMH,3288001,505936.6642822005,1247839.5161416905,1275675.01747072,1500000,1500000.0,132816.5544006532,15.387363455248357,97.2975292526078,49.57629758548464,100.0,100.0,65.44971882763092,4156331.0880130637,4156331.0880130637,74.77321418803025,74.77321418803025,2052-10-01
SMH,3297001,507199.6345202244,1248180.4138699488,1278054.6477426712,1500000,1500000.0,132959.74008487476,15.383666384093436,97.32410999977785,49.668776670588606,100.0,100.0,65.52027827569621,4159194.801697495,4159194.801697495,74.82473296075669,74.82473296075669,2052-11-01
SMH,3306001,508463.5624640101,1248517.958752309,1280432.7804070024,1500000,1500000.0,133102.67048206902,15.380018410884027,97.35042931619688,49.7611975544736,100.0,100.0,65.59071192269525,4162053.4096413804,4162053.4096413804,74.87615988020596,74.87615988020596,2052-12-01
SMH,3315001,509728.5171758079,1248852.1837651583,1282809.5422150604,1500000,1500000.0,133245.3539989589,15.376421219052661,97.37648977312583,49.85356516305131,100.0,100.0,65.66102391131686,4164907.0799791776,4164907.0799791776,74.92749797115005,74.92749797115005,2053-01-01
SMH,3323001,510850.6614580391,1249146.5120181052,1284915.2112435163,1500000,1500000.0,133371.66964534853,15.373172065191648,97.39943936835064,49.935397348319185,100.0,100.0,65.72327009423464,4167433.3929069703,4167433.3929069703,74.97294683786825,74.97294683786825,2053-02-01
SMH,3332001,512113.35922115576,1249474.554994337,1287281.5237427289,1500000,1500000.0,133513.47782826665,15.369543983364823,97.42501779463313,50.02735886754201,100.0,100.0,65.79315073329603,4170269.5565653327,4170269.5565653327,75.0239699802042,75.0239699802042,2053-03-01
SMH,3340001,513235.7109844803,1249763.4391662984,1289382.0731156564,1500000,1500000.0,133639.23748852394,15.36633405153113,97.44754289967143,50.108992088683024,100.0,100.0,65.85512293578871,4172784.749770479,4172784.749770479,75.06921880092376,75.06921880092376,2053-04-01
SMH,3349001,514497.2842531194,1250085.4144527605,1291740.095241228,1500000,1500000.0,133780.28998389412,15.362709185608466,97.47264821125032,50.20063142080875,100.0,100.0,65.92463118499434,4175605.799677883,4175605.799677883,75.11997004390578,75.11997004390578,2053-05-01
SMH,3358001,515758.4934821059,1250404.2230020196,1294094.1735900764,1500000,1500000.0,133920.96824168926,15.35909290920717,97.49750660349247,50.292117486745404,100.0,100.0,65.99395501634505,4178419.364833785,4178419.364833785,75.17058663473537,75.17058663473537,2053-06-01
SMH,3367001,517020.08570101275,1250719.8959600204,1296445.7069571014,1500000,1500000.0,134061.34752195378,15.35550734024174,97.52212050493414,50.383504647573375,100.0,100.0,66.06313151669923,4181226.9504390755,4181226.9504390755,75.22109565227275,75.22109565227275,2053-07-01
SMH,3376001,518280.3079615175,1251032.4641663767,1298791.436279027,1500000,1500000.0,134201.25791817915,15.351900309316186,97.54649232022608,50.474666246982416,100.0,100.0,66.13207695904514,4184025.1583635826,4184025.1583635826,75.27143596348743,75.27143596348743,2053-08-01
SMH,3384001,519398.15259857394,1251307.7208065644,1300869.434047118,1500000,1500000.0,134325.11341335173,15.34864063570235,97.56795484858345,50.55542304971193,100.0,100.0,66.19311082166026,4186502.268267034,4186502.268267034,75.31599965811519,75.31599965811519,2053-09-01
SMH,3393001,520653.83145979,1251614.507554254,1303200.6160928684,1500000,1500000.0,134463.95387616436,15.34493598616063,97.59187586740961,50.64601930129895,100.0,100.0,66.26152901918083,4189279.077523287,4189279.077523287,75.36595500307698,75.36595500307698,2053-10-01
SMH,3402001,521910.36562087457,1251918.2769492206,1305530.1702029777,1500000,1500000.0,134602.5498501157,15.341276079015689,97.61556161482382,50.736552286755746,100.0,100.0,66.32982673678606,4192050.997002314,4192050.997002314,75.41582237998422,75.41582237998422,2053-11-01
