coin,layer,simple,baseline,vault1,vault2,comfund,simple_pct,baseline_pct,vault1_pct,vault2_pct,comfund_pct,total_authorized,total_issued,total_authorized_pct,total_issued_pct,date
SMH,3943001,1265617.7532171207,2706799.0115906005,1500000,1500000.0,209074.56656882746,98.6837480087303,90.4872501552277,100.0,100.0,92.94685386832191,5681491.331376549,5681491.331376549,94.71049367645006,94.71049367645006,2058-12-01
SMH,3945001,1265654.7935492713,2707139.326739888,1500000,1500000.0,209094.42738364,98.68663614679161,90.49862675981244,100.0,100.0,92.9556832552836,5681888.547672799,5681888.547672799,94.71711527442847,94.71711527442847,2058-12-01
SMH,3947001,1265691.7526134357,2707479.7546068477,1500000,1500000.0,209114.28985369916,98.68951794816124,90.51000713250559,100.0,100.0,92.96451337810701,5682285.797073983,5682285.797073983,94.7237374242663,94.7237374242663,2059-01-01
SMH,3949001,1265728.6305879182,2707820.0224122605,1500000,1500000.0,209134.1396315884,98.69239342674206,90.5213821544028,100.0,100.0,92.97333785845902,5682682.792631768,5682682.792631768,94.73035534253322,94.73035534253322,2059-01-01
SMH,3951001,1265765.4276506335,2708161.6838753424,1500000,1500000.0,209154.0585013672,98.69526259640662,90.53280376573998,100.0,100.0,92.98219305452105,5683081.170027344,5683081.170027344,94.73699629604417,94.73699629604417,2059-01-01
SMH,3953001,1265802.1439791054,2708503.554703553,1500000,1500000.0,209173.98414119257,98.69812547099693,90.54423237607294,100.0,100.0,92.99105126029652,5683479.682823851,5683479.682823851,94.74363950668942,94.74363950668942,2059-01-01
SMH,3955001,1265838.7797504675,2708845.936645512,1500000,1500000.0,209193.9324418937,98.70098206432458,90.55567807274197,100.0,100.0,92.99991954026294,5683878.648837874,5683878.648837874,94.75029027247332,94.75029027247332,2059-02-01
SMH,3957001,1265875.3351414658,2709188.808265162,1500000,1500000.0,209213.9022845594,98.70383239017096,90.56714013914791,100.0,100.0,93.00879739699359,5684278.045691187,5684278.045691187,94.75694822035071,94.75694822035071,2059-02-01
SMH,3959001,1265911.8103284582,2709531.3601922304,1500000,1500000.0,209233.85108003626,98.7066764622872,90.57859151835378,100.0,100.0,93.01766589691907,5684677.021600725,5684677.021600725,94.76359915109292,94.76359915109292,2059-02-01
SMH,3961001,1265948.205487415,2709876.344003096,1500000,1500000.0,209253.92365739535,98.70951429439417,90.5901241944999,100.0,100.0,93.02658942571156,5685078.473147906,5685078.473147906,94.77029135072908,94.77029135072908,2059-02-01
SMH,3963001,1265984.5207939213,2710220.282688987,1500000,1500000.0,209273.93702541623,98.71234590018274,90.60162193251998,100.0,100.0,93.03548663221247,5685478.7405083245,5685478.7405083245,94.77696380996498,94.77696380996498,2059-03-01
SMH,3965001,1266020.7564231767,2710566.5226765373,1500000,1500000.0,209294.0673210376,98.71517129331372,90.61319660216964,100.0,100.0,93.04443582041911,5685881.346420752,5685881.346420752,94.78367525287655,94.78367525287655,2059-03-01
SMH,3967001,1266056.912549996,2710913.8985805446,1500000,1500000.0,209314.2532173969,98.7179904874179,90.62480924506968,100.0,100.0,93.05340972666653,5686285.064347938,5686285.064347938,94.79040523308062,94.79040523308062,2059-03-01
SMH,3969001,1266092.989348811,2711260.4137419458,1500000,1500000.0,209334.38963635566,98.7208034960962,90.63639311367537,100.0,100.0,93.0623616370835,5686687.792727113,5686687.792727113,94.79711871751357,94.79711871751357,2059-03-01
SMH,3971001,1266128.9869936705,2711607.072380279,1500000,1500000.0,209354.52944073422,98.7236103329197,90.64798177865974,100.0,100.0,93.07131505253345,5687090.588814683,5687090.588814683,94.80383333064589,94.80383333064589,2059-04-01
SMH,3973001,1266164.9056582416,2711954.726330487,1500000,1500000.0,209374.71747309098,98.72641101142973,90.65960371653738,100.0,100.0,93.0802899083667,5687494.34946182,5687494.34946182,94.8105640229918,94.8105640229918,2059-04-01
SMH,3975001,1266200.74551581,2712303.0009841397,1500000,1500000.0,209394.93402631316,98.72920554513786,90.67124640429249,100.0,100.0,93.08927744352653,5687898.680526263,5687898.680526263,94.81730422419753,94.81730422419753,2059-04-01
SMH,3977001,1266236.5067392814,2712652.404622706,1500000,1500000.0,209415.20586115724,98.73199394752598,90.68292683357915,100.0,100.0,93.0982895548599,5688304.117223145,5688304.117223145,94.82406285630248,94.82406285630248,2059-04-01
SMH,3979001,1266272.1895011824,2713000.8016885035,1500000,1500000.0,209435.42058893084,98.73477623204651,90.6945736135252,100.0,100.0,93.1072762784925,5688708.411778617,5688708.411778617,94.83080244890346,94.83080244890346,2059-04-01
SMH,3981001,1266307.7939736608,2713349.6202011784,1500000,1500000.0,209455.65337762312,98.7375524121223,90.70623448227829,100.0,100.0,93.11627103134454,5689113.067552462,5689113.067552462,94.83754806301683,94.83754806301683,2059-05-01
SMH,3983001,1266343.3203284869,2713697.381614599,1500000,1500000.0,209475.82641805714,98.74032250114675,90.71786001260979,100.0,100.0,93.12523922232094,5689516.528361143,5689516.528361143,94.84427375705391,94.84427375705391,2059-05-01
SMH,3985001,1266378.7687370535,2714044.013746985,1500000,1500000.0,209495.93592021256,98.74308651248383,90.72944779151052,100.0,100.0,93.13417916651827,5689918.71840425,5689918.71840425,94.85097826742148,94.85097826742148,2059-05-01
SMH,3987001,1266414.1393703786,2714390.3854646944,1500000,1500000.0,209516.02762289857,98.74584445946827,90.74102686484876,100.0,100.0,93.1431111977269,5690320.5524579715,5690320.5524579715,94.85767684344391,94.85767684344391,2059-05-01
SMH,3989001,1266449.4323991034,2714736.646824351,1500000,1500000.0,209536.1094328134,98.7485963554055,90.75260224895973,100.0,100.0,93.15203883097371,5690722.188656268,5690722.188656268,94.86437212121524,94.86437212121524,2059-06-01
SMH,3991001,1266484.6479934964,2715082.5630537528,1500000,1500000.0,209556.16900248683,98.75134221357177,90.76416609549898,100.0,100.0,93.16095657702813,5691123.380049735,5691123.380049735,94.87105998408747,94.87105998408747,2059-06-01
SMH,3993001,1266519.7863234507,2715428.5035570986,1500000,1500000.0,209576.22578318685,98.75408204721415,90.77573075350685,100.0,100.0,93.16987308320765,5691524.5156637365,5691524.5156637365,94.87774691711567,94.87774691711567,2059-06-01
SMH,3995001,1266554.8475584886,2715775.7666288326,1500000,1500000.0,209596.34811512218,98.75681586955076,90.78733962446739,100.0,100.0,93.17881873105271,5691926.962302444,5691926.962302444,94.88445570493339,94.88445570493339,2059-06-01
SMH,3997001,1266589.8318677587,2716121.4836330093,1500000,1500000.0,209616.3850263562,98.7595436937706,90.79889681098396,100.0,100.0,93.18772640399929,5692327.700527124,5692327.700527124,94.89113601347931,94.89113601347931,2059-06-01
SMH,3999001,1266624.7394200396,2716466.190979342,1500000,1500000.0,209636.3647578622,98.76226553303378,90.81042024502706,100.0,100.0,93.19660865694422,5692727.295157244,5692727.295157244,94.89779725829722,94.89779725829722,2059-07-01
SMH,4001001,1266659.5703837392,2716810.4224208356,1500000,1500000.0,209656.3154107671,98.76498140047156,90.82192776975437,100.0,100.0,93.20547798261381,5693126.308215342,5693126.308215342,94.90444880830611,94.90444880830611,2059-07-01
SMH,4003001,1266694.3249268958,2717155.5538150123,1500000,1500000.0,209676.30940746889,98.76769130918633,90.83346537955381,100.0,100.0,93.21436657733953,5693526.188149377,5693526.188149377,94.91111480914195,94.91111480914195,2059-07-01
SMH,4005001,1266729.003217179,2717501.4074066146,1500000,1500000.0,209696.3374012523,98.77039527225179,90.84502713213551,100.0,100.0,93.22327028591592,5693926.748025046,5693926.748025046,94.9177921446088,94.9177921446088,2059-07-01
SMH,4007001,1266763.6054218914,2717847.2072162502,1500000,1500000.0,209716.3585599022,98.77309330271297,90.85658708680675,100.0,100.0,93.23217095584363,5694327.171198044,5694327.171198044,94.92446720124133,94.92446720124133,2059-08-01
SMH,4009001,1266798.131707967,2718194.369902302,1500000,1500000.0,209736.4474531721,98.77578541358616,90.86819260191254,100.0,100.0,93.24110173808928,5694728.949063441,5694728.949063441,94.93116484060404,94.93116484060404,2059-08-01
SMH,4011001,1266832.582241975,2718539.8675568905,1500000,1500000.0,209756.4447262561,98.77847161785928,90.87974245565673,100.0,100.0,93.2499917893739,5695128.894525121,5695128.894525121,94.93783193378611,94.93783193378611,2059-08-01
SMH,4013001,1266866.9571901183,2718884.8523963518,1500000,1500000.0,209776.41103086688,98.78115192849158,90.89127516618841,100.0,100.0,93.25886807321561,5695528.220617337,5695528.220617337,94.9444887020756,94.9444887020756,2059-08-01
SMH,4016001,1266918.3782515086,2719401.7043998362,1500000,1500000.0,209806.32013954446,98.78516137214207,90.90855332992803,100.0,100.0,93.272164561637,5696126.402790889,5696126.402790889,94.95446040240235,94.95446040240235,2059-09-01
SMH,4018001,1266952.5649597372,2719747.521603977,1500000,1500000.0,209826.3203454587,98.78782700518293,90.92011386609087,100.0,100.0,93.28105591674992,5696526.406909172,5696526.406909172,94.96112847339033,94.96112847339033,2059-09-01
SMH,4020001,1266986.6766609456,2720091.5994326663,1500000,1500000.0,209846.22505755853,98.79048678971712,90.9316162556012,100.0,100.0,93.2899048188292,5696924.501151171,5696924.501151171,94.9677647067295,94.9677647067295,2059-09-01
SMH,4022001,1267020.713519702,2720433.841060331,1500000,1500000.0,209866.02918842284,98.79314073857647,90.94305726161733,100.0,100.0,93.2987090061947,5697320.583768455,5697320.583768455,94.97436740627292,94.97436740627292,2059-09-01
SMH,4024001,1267054.6757002138,2720775.710026645,1500000,1500000.0,209885.80977509788,98.7957888645647,90.95448580970779,100.0,100.0,93.3075027266806,5697716.195501957,5697716.195501957,94.98096225618094,94.98096225618094,2059-10-01
SMH,4026001,1267088.5633663284,2721116.744757192,1500000,1500000.0,209905.5425328169,98.79843118045744,90.96588646961733,100.0,100.0,93.31627518417378,5698110.850656337,5698110.850656337,94.98754115990941,94.98754115990941,2059-10-01
SMH,4028001,1267122.376681533,2721456.3039015345,1500000,1500000.0,209925.19371489828,98.80106769900225,90.97723780124743,100.0,100.0,93.32501137614219,5698503.874297965,5698503.874297965,94.9940928663108,94.9940928663108,2059-10-01
SMH,4030001,1267156.1158089563,2721793.895810241,1500000,1500000.0,209944.73745364198,98.80369843291872,90.98852336894664,100.0,100.0,93.33369980275889,5698894.7490728395,5698894.7490728395,95.00060875109082,95.00060875109082,2059-10-01
SMH,4032001,1267189.7809113702,2722131.0979497577,1500000,1500000.0,209964.25678216462,98.80632339489863,90.99979590681174,100.0,100.0,93.34237737749011,5699285.135643292,5699285.135643292,95.0071164975003,95.0071164975003,2059-10-01
SMH,4034001,1267223.3721511876,2722466.8370052762,1500000,1500000.0,209983.69521876128,98.80894259760578,91.01101953434134,100.0,100.0,93.35101899064962,5699673.904375225,5699673.904375225,95.0135972745322,95.0135972745322,2059-11-01
SMH,4036001,1267256.8896904667,2722802.218990034,1500000,1500000.0,210003.11098318428,98.81155605367628,91.0222312251327,100.0,100.0,93.35965052459552,5700062.219663685,5700062.219663685,95.02007049265876,95.02007049265876,2059-11-01
SMH,4038001,1267290.3336909092,2723138.0467769764,1500000,1500000.0,210022.54634041508,98.8141637757185,91.0334578189197,100.0,100.0,93.36829076878236,5700450.9268083,5700450.9268083,95.02655024302972,95.02655024302972,2059-11-01
SMH,4040001,1267323.7043138621,2723473.9616065854,1500000,1500000.0,210041.98241686565,98.81676577631308,91.04468732250955,100.0,100.0,93.37693133270781,5700839.648337313,5700839.648337313,95.03303023318867,95.03303023318867,2059-11-01
SMH,4042001,1267357.0017203188,2723809.580667903,1500000,1500000.0,210061.39907306433,98.81936206801313,91.05590693867916,100.0,100.0,93.38556326310436,5701227.981461287,5701227.981461287,95.03950374863334,95.03950374863334,2059-12-01
SMH,4044001,1267390.226070919,2724142.8782918868,1500000,1500000.0,210080.6897033056,98.82195266334418,91.0670489500913,100.0,100.0,93.3941391670007,5701613.794066112,5701613.794066112,95.04593524700908,95.04593524700908,2059-12-01
SMH,4046001,1267423.3775259508,2724474.436280946,1500000,1500000.0,210099.8849372051,98.82453757480434,91.07813280617685,100.0,100.0,93.40267266119612,5701997.698744101,5701997.698744101,95.05233494023335,95.05233494023335,2059-12-01
SMH,4048001,1267456.4562453495,2724804.626779458,1500000,1500000.0,210119.00436972675,98.82711681486423,91.08917094757922,100.0,100.0,93.41117245689007,5702380.087394534,5702380.087394534,95.05870936126938,95.05870936126938,2059-12-01
SMH,4050001,1267489.4623886999,2725134.579352328,1500000,1500000.0,210138.1074600541,98.82969039596709,91.10020113521887,100.0,100.0,93.41966498744617,5702762.149201082,5702762.149201082,95.06507833381595,95.06507833381595,2059-12-01
SMH,4052001,1267522.3961152374,2725465.828188882,1500000,1500000.0,210157.27496337472,98.83225833052897,91.11127465645504,100.0,100.0,93.4281861536473,5703145.499267494,5703145.499267494,95.07146878166198,95.07146878166198,2060-01-01
SMH,4054001,1267555.2575838468,2725797.7303463463,1500000,1500000.0,210176.47304895753,98.83482063093855,91.12237001795802,100.0,100.0,93.43672091559611,5703529.460979151,5703529.460979151,95.07786942563779,95.07786942563779,2060-01-01
SMH,4056001,1267588.0469530653,2726130.22154084,1500000,1500000.0,210195.6983417845,98.83737730955744,91.13348507074241,100.0,100.0,93.44526777288388,5703913.96683569,5703913.96683569,95.08427914051197,95.08427914051197,2060-01-01
SMH,4058001,1267620.7643810816,2726462.2593332836,1500000,1500000.0,210214.8959849666,98.83992837872002,91.1445849664706,100.0,100.0,93.45380233815762,5704297.919699332,5704297.919699332,95.09067963699134,95.09067963699134,2060-01-01
SMH,4060001,1267653.410025738,2726792.291527521,1500000,1500000.0,210233.9842922768,98.84247385073371,91.15561781582194,100.0,100.0,93.46228829672863,5704679.685845536,5704679.685845536,95.09704368087824,95.09704368087824,2060-02-01
SMH,4062001,1267685.9840445297,2727122.389101424,1500000,1500000.0,210253.07227083968,98.84501373787887,91.16665285079037,100.0,100.0,93.4707741091507,5705061.445416793,5705061.445416793,95.10340761516075,95.10340761516075,2060-02-01
SMH,4064001,1267718.4865946071,2727452.5259007895,1500000,1500000.0,210272.15855238933,98.84754805240892,91.17768919705092,100.0,100.0,93.47925916714314,5705443.171047786,5705443.171047786,95.10977098365885,95.10977098365885,2060-02-01
SMH,4066001,1267750.9178327748,2727783.421539921,1500000,1500000.0,210291.2810196156,98.85007680655039,91.18875091103307,100.0,100.0,93.48776031195503,5705825.620392311,5705825.620392311,95.11614641646575,95.11614641646575,2060-02-01
SMH,4068001,1267783.277915495,2728115.380147845,1500000,1500000.0,210310.45568754422,98.85260001250305,91.19984815965321,100.0,100.0,93.49628466327707,5706209.113750884,5706209.113750884,95.12253925299294,95.12253925299294,2060-03-01
SMH,4070001,1267815.5669988845,2728447.4979865444,1500000,1500000.0,210329.63499923312,98.85511768243977,91.21095073129698,100.0,100.0,93.50481107904393,5706592.699984662,5706592.699984662,95.12893363775032,95.12893363775032,2060-03-01
SMH,4072001,1267847.7852387198,2728779.9453838193,1500000,1500000.0,210348.82792750208,98.85762982850686,91.22206431995717,100.0,100.0,93.5133435482409,5706976.558550041,5706976.558550041,95.13533256227709,95.13533256227709,2060-03-01
SMH,4074001,1267879.9327904338,2729114.3984257043,1500000,1500000.0,210368.12269558624,98.86013646282386,91.2332449565455,100.0,100.0,93.52192129166983,5707362.4539117245,5707362.4539117245,95.14176544021015,95.14176544021015,2060-03-01
SMH,4076001,1267912.0098091194,2729448.1700117984,1500000,1500000.0,210387.3778853115,98.86263759748384,91.24440281232876,100.0,100.0,93.53048144001772,5707747.557706229,5707747.557706229,95.14818512271373,95.14818512271373,2060-03-01
SMH,4078001,1267944.0164495285,2729782.5534990276,1500000,1500000.0,210406.66157623983,98.86513324455319,91.25558112373167,100.0,100.0,93.53905425895105,5708133.231524795,5708133.231524795,95.15461430752173,95.15461430752173,2060-04-01
SMH,4080001,1267975.9528660746,2730117.5116672926,1500000,1500000.0,210425.97181754565,98.86762341607198,91.26677864650065,100.0,100.0,93.54763888120459,5708519.436350913,5708519.436350913,95.16105234422871,95.16105234422871,2060-04-01
SMH,4082001,1268007.819212831,2730452.4504826237,1500000,1500000.0,210445.2773523924,98.87010812405374,91.2779755223085,100.0,100.0,93.55622141113972,5708905.547047847,5708905.547047847,95.16748881180165,95.16748881180165,2060-04-01
SMH,4084001,1268039.6156435343,2730788.505311297,1500000,1500000.0,210464.63794499115,98.87258738048573,91.28920970601322,100.0,100.0,93.56482841772407,5709292.758899822,5709292.758899822,95.17394363563557,95.17394363563557,2060-04-01
SMH,4086001,1268071.3423115825,2731124.1354965717,1500000,1500000.0,210483.97251621867,98.87506119732882,91.30042969405245,100.0,100.0,93.57342385616492,5709679.450324373,5709679.450324373,95.1803897839413,95.1803897839413,2060-05-01
SMH,4088001,1268102.9993700383,2731459.2661960134,1500000,1500000.0,210503.2771350554,98.87752958651774,91.31163298447234,100.0,100.0,93.58200597887573,5710065.542701107,5710065.542701107,95.1868259461164,95.1868259461164,2060-05-01
SMH,4090001,1268134.5869716273,2731793.2741283407,1500000,1500000.0,210522.5190052615,98.87999255996094,91.32279874121929,100.0,100.0,93.59056020585584,5710450.380105229,5710450.380105229,95.19324118789072,95.19324118789072,2060-05-01
SMH,4092001,1268166.1052687413,2732128.047843219,1500000,1500000.0,210541.79753220847,98.88245012954081,91.33399009778248,100.0,100.0,93.5991307290732,5710835.950644168,5710835.950644168,95.19966865102673,95.19966865102673,2060-05-01
SMH,4094001,1268197.5544134367,2732461.888057794,1500000,1500000.0,210561.02328795954,98.88490230711365,91.34515024778946,100.0,100.0,93.60767779215998,5711220.46575919,5711220.46575919,95.20607852023988,95.20607852023988,2060-06-01
SMH,4096001,1268228.934557437,2732794.9255108987,1500000,1500000.0,210580.20316149137,98.88734910450971,91.35628356178917,100.0,100.0,93.61620445770151,5711604.063229827,5711604.063229827,95.21247309231579,95.21247309231579,2060-06-01
SMH,4098001,1268260.245852132,2733129.0412053606,1500000,1500000.0,210599.4361609207,98.88979053353334,91.36745292098286,100.0,100.0,93.62475474106093,5711988.723218414,5711988.723218414,95.2188853765721,95.2188853765721,2060-06-01
SMH,4100001,1268291.4884485807,2733464.206576513,1500000,1500000.0,210618.7207907944,98.89222660596299,91.3786573704647,100.0,100.0,93.63332797741478,5712374.415815888,5712374.415815888,95.22531487442461,95.22531487442461,2060-06-01
SMH,4102001,1268322.662497509,2733799.844778589,1500000,1500000.0,210638.02669874203,98.89465733355117,91.38987762650248,100.0,100.0,93.64191067321681,5712760.53397484,5712760.53397484,95.23175146638945,95.23175146638945,2060-06-01
SMH,4104001,1268353.7681493137,2734135.6876961794,1500000,1500000.0,210657.33978134175,98.89708272802477,91.40110472610121,100.0,100.0,93.65049655860498,5713146.795626835,5713146.795626835,95.23819045038414,95.23819045038414,2060-07-01
SMH,4106001,1268384.8055540603,2734472.1462258166,1500000,1500000.0,210676.68167262513,98.89950280108481,91.41235240537395,100.0,100.0,93.65909525127314,5713533.633452502,5713533.633452502,95.24463903919731,95.24463903919731,2060-07-01
SMH,4108001,1268415.7748614852,2734809.93810093,1500000,1500000.0,210696.09015591664,98.90191756440665,91.42364465787327,100.0,100.0,93.6677235482961,5713921.803118331,5713921.803118331,95.25110982979376,95.25110982979376,2060-07-01
SMH,4110001,1268446.676220998,2735148.5803979733,1500000,1500000.0,210715.53982205113,98.90432702964014,91.4349653396507,100.0,100.0,93.67637015369463,5714310.796441022,5714310.796441022,95.25759435075491,95.25759435075491,2060-07-01
SMH,4112001,1268477.509781678,2735486.224148526,1500000,1500000.0,210734.93336474756,98.90673120840945,91.44625264040292,100.0,100.0,93.68499180867916,5714698.667294951,5714698.667294951,95.26406016015525,95.26406016015525,2060-08-01
SMH,4114001,1268508.2756922792,2735821.062290469,1500000,1500000.0,210754.17568330257,98.90913011231336,91.45744615073811,100.0,100.0,93.6935462349787,5715083.513666051,5715083.513666051,95.27047555140916,95.27047555140916,2060-08-01
SMH,4116001,1268538.974101228,2736155.0349184223,1500000,1500000.0,210773.3688957711,98.91152375292504,91.46861072727341,100.0,100.0,93.70207883052034,5715467.3779154215,5715467.3779154215,95.2768745706881,95.2768745706881,2060-08-01
SMH,4118001,1268569.6051566266,2736489.8255010527,1500000,1500000.0,210792.6016135621,98.91391214179247,91.47980264771907,100.0,100.0,93.71062898867369,5715852.032271242,5715852.032271242,95.28328676104617,95.28328676104617,2060-08-01
SMH,4120001,1268600.1690062503,2736825.4835212906,1500000,1500000.0,210811.876448818,98.91629529043807,91.4910235662704,100.0,100.0,93.71919787070114,5716237.5289763585,5716237.5289763585,95.28971299337194,95.28971299337194,2060-08-01
SMH,4122001,1268630.6657975526,2737159.73972551,1500000,1500000.0,210831.07397489806,98.91867321035923,91.50219762265125,100.0,100.0,93.72773238391564,5716621.479497961,5716621.479497961,95.29611345080949,95.29611345080949,2060-09-01
SMH,4124001,1268661.0956776612,2737493.796885897,1500000,1500000.0,210850.25750334514,98.92104591302791,91.51336502507331,100.0,100.0,93.73626067429792,5717005.150066903,5717005.150066903,95.30250924143455,95.30250924143455,2060-09-01
SMH,4126001,1268691.4587933824,2737827.8386134724,1500000,1500000.0,210869.43670562396,98.92341340989098,91.52453191158241,100.0,100.0,93.7447870414251,5717388.734112479,5717388.734112479,95.3089035897146,95.3089035897146,2060-09-01
SMH,4128001,1268721.7552911998,2738161.725256477,1500000,1500000.0,210888.6042393514,98.9257757123702,91.53569361367396,100.0,100.0,93.75330822114398,5717772.084787028,5717772.084787028,95.31529404769827,95.31529404769827,2060-09-01
SMH,4130001,1268751.9853172756,2738494.956912311,1500000,1500000.0,210907.73380155722,98.92813283186221,91.54683341979623,100.0,100.0,93.76181252012252,5718154.676031144,5718154.676031144,95.32167184597219,95.32167184597219,2060-10-01
SMH,4132001,1268782.149017452,2738825.9516435806,1500000,1500000.0,210926.74214005435,98.93048477973878,91.55789844639045,100.0,100.0,93.7702629275038,5718534.842801088,5718534.842801088,95.3280092282475,95.3280092282475,2060-10-01
SMH,4134001,1268812.2465372502,2739156.4709251085,1500000,1500000.0,210945.7219717031,98.93283156734658,91.56894757888263,100.0,100.0,93.77870066178997,5718914.439434062,5718914.439434062,95.33433710633618,95.33433710633618,2060-10-01
SMH,4136001,1268842.278021873,2739486.5516013065,1500000,1500000.0,210964.67524332527,98.93517320600746,91.57998204896727,100.0,100.0,93.78712658846628,5719293.504866505,5719293.504866505,95.34065612930893,95.34065612930893,2060-10-01
SMH,4138001,1268872.2436162042,2739816.68866186,1500000,1500000.0,210983.62801463497,98.93750970701845,91.59101840395923,100.0,100.0,93.7955522927221,5719672.560292699,5719672.560292699,95.34697498547743,95.34697498547743,2060-11-01
SMH,4140001,1268902.1434648093,2740147.1362995426,1500000,1500000.0,211002.59367180802,98.9398410816517,91.6020651414252,100.0,100.0,93.8039837255583,5720051.87343616,5720051.87343616,95.35329813779427,95.35329813779427,2060-11-01
SMH,4143001,1268946.870279939,2740641.6982189207,1500000,1500000.0,211030.97728941368,98.9433285562405,91.61859815622401,100.0,100.0,93.81660203681989,5720619.545788273,5720619.545788273,95.36276123921945,95.36276123921945,2060-11-01
SMH,4145001,1268976.6063946262,2740971.4989713593,1500000,1500000.0,211049.90028242033,98.94564716408327,91.62962326856501,100.0,100.0,93.82501450273864,5720998.005648406,5720998.005648406,95.36907016729825,95.36907016729825,2060-11-01
SMH,4147001,1269006.2772670751,2741300.5838673315,1500000,1500000.0,211068.78216496878,98.94796068480666,91.6406244500996,100.0,100.0,93.83340869246143,5721375.643299376,5721375.643299376,95.37536538914547,95.37536538914547,2060-12-01
SMH,4149001,1269035.8830404303,2741627.7752678776,1500000,1500000.0,211087.5609635952,98.95026912957204,91.65156233281017,100.0,100.0,93.8417570548682,5721751.219271903,5721751.219271903,95.38162624280103,95.38162624280103,2060-12-01
SMH,4151001,1269065.4238575213,2741955.8005390437,1500000,1500000.0,211106.38023139816,98.95257250951623,91.66252809149492,100.0,100.0,93.85012340838071,5722127.604627963,5722127.604627963,95.3879005888848,95.3879005888848,2060-12-01
SMH,4153001,1269094.899860865,2742284.032864133,1500000,1500000.0,211125.20698552622,98.95487083575169,91.67350077191271,100.0,100.0,93.85849309003771,5722504.139710524,5722504.139710524,95.39417743091023,95.39417743091023,2060-12-01
SMH,4155001,1269124.3111926652,2742613.7842387725,1500000,1500000.0,211144.11028586514,98.95716411936642,91.68452423357287,100.0,100.0,93.8668968013215,5722882.205717303,5722882.205717303,95.40047979345131,95.40047979345131,2060-12-01
SMH,4157001,1269153.6579948144,2742943.8523209873,1500000,1500000.0,211163.02685872643,98.9594523714242,91.6955582826455,100.0,100.0,93.87530641308004,5723260.537174528,5723260.537174528,95.40678658105288,95.40678658105288,2061-01-01
SMH,4159001,1269182.9404088927,2743274.987746442,1500000,1500000.0,211181.99621870182,98.96173560296441,91.70662801259223,100.0,100.0,93.88373949204582,5723639.9243740365,5723639.9243740365,95.41311096788446,95.41311096788446,2061-01-01
SMH,4161001,1269212.1585761702,2743606.5129561694,1500000,1500000.0,211200.98271222843,98.96401382500227,91.71771077287731,100.0,100.0,93.89218018795756,5724019.654244568,5724019.654244568,95.41944106704402,95.41944106704402,2061-01-01
SMH,4163001,1269241.3126376076,2743937.979115082,1500000,1500000.0,211219.9627238258,98.96628704852888,91.72879155911636,100.0,100.0,93.90061800224225,5724399.254476516,5724399.254476516,95.42576900512762,95.42576900512762,2061-01-01
SMH,4165001,1269270.402733855,2744270.411636532,1500000,1500000.0,211238.99023002037,98.96855528451114,91.73990465048347,100.0,100.0,93.90907693087604,5724779.804600407,5724779.804600407,95.43211277791546,95.43211277791546,2061-02-01
SMH,4167001,1269299.4290052548,2744602.465953575,1500000,1500000.0,211257.99447151736,98.97081854389191,91.75100509862266,100.0,100.0,93.91752551688192,5725159.889430347,5725159.889430347,95.43844879425042,95.43844879425042,2061-02-01
SMH,4169001,1269328.3915918411,2744933.5794657143,1500000,1500000.0,211276.94584513453,98.97307683759009,91.7620740960157,100.0,100.0,93.9259505997751,5725538.91690269,5725538.91690269,95.44476718442807,95.44476718442807,2061-02-01
SMH,4171001,1269357.2906333415,2745265.148317114,1500000,1500000.0,211295.91783949768,98.97533017650056,91.7731583152251,100.0,100.0,93.93438484989267,5725918.356789953,5725918.356789953,95.45109244956484,95.45109244956484,2061-02-01
SMH,4173001,1269386.1262691761,2745599.2923799516,1500000,1500000.0,211315.02203416463,98.97757857149433,91.78432862276267,100.0,100.0,93.94287787139749,5726300.440683292,5726300.440683292,95.45746179029834,95.45746179029834,2061-03-01
SMH,4175001,1269414.8986384594,2745931.4356346233,1500000,1500000.0,211334.0175933202,98.97982203341856,91.79543204405259,100.0,100.0,93.95132259755408,5726680.351866403,5726680.351866403,95.46379491193963,95.46379491193963,2061-03-01
SMH,4177001,1269443.6078800012,2746262.2117714877,1500000,1500000.0,211352.93787639416,98.98206057309662,91.8064897631199,100.0,100.0,93.95973385873656,5727058.757527883,5727058.757527883,95.47010293652657,95.47010293652657,2061-03-01
SMH,4179001,1269472.2541323062,2746592.498764029,1500000,1500000.0,211371.8290998071,98.98429420132811,91.81753113028056,100.0,100.0,93.96813220106375,5727436.581996142,5727436.581996142,95.4764012726191,95.4764012726191,2061-03-01
SMH,4181001,1269500.837533575,2746922.0093739885,1500000,1500000.0,211390.6761530297,98.98652292888892,91.82854654327006,100.0,100.0,93.97651090695074,5727813.523060593,5727813.523060593,95.482684882365,95.482684882365,2061-03-01
SMH,4183001,1269529.3582217055,2747251.99339423,1500000,1500000.0,211409.54482189138,98.98874676653134,91.83957778218324,100.0,100.0,93.98489922235494,5728190.896437827,5728190.896437827,95.48897569876752,95.48897569876752,2061-04-01
SMH,4185001,1269557.816334293,2747580.146198239,1500000,1500000.0,211428.31381750174,98.99096572498402,91.8505478042419,100.0,100.0,93.99324322670172,5728566.276350034,5728566.276350034,95.4952332840964,95.4952332840964,2061-04-01
