coin,layer,theta,simple,baseline,vault1,vault2,comfund,theta_pct,simple_pct,baseline_pct,vault1_pct,vault2_pct,comfund_pct,total_authorized,total_issued,total_authorized_pct,total_issued_pct,date
SMH,3209001,494907.9855533218,1244698.0739968375,1254754.4362997275,1500000,1500000.0,131550.13212087186,15.422493964736123,97.05258224217067,48.7632653134795,100.0,100.0,64.82564766042762,4131002.642417437,4131002.642417437,74.31755046743935,74.31755046743935,2052-01-01
SMH,3315001,509728.5171758079,1248852.1837651583,1282809.5422150604,1500000,1500000.0,133245.3539989589,15.376421219052661,97.37648977312583,49.85356516305131,100.0,100.0,65.66102391131686,4164907.0799791776,4164907.0799791776,74.92749797115005,74.92749797115005,2053-01-01
SMH,3420001,524424.2152122394,1252516.882095894,1310181.0888919816,1500000,1500000.0,134878.84057830926,15.334036896838318,97.66223652855737,50.91729998959084,100.0,100.0,66.46597806638916,4197576.811566185,4197576.811566185,75.5152328714004,75.5152328714004,2054-01-01
SMH,3525001,539071.8378686282,1255782.4456429167,1337027.0239719104,1500000,1500000.0,136463.65629551723,15.29281375717704,97.91686163109067,51.9606080800181,100.0,100.0,67.2469480558076,4229273.1259103445,4229273.1259103445,76.0854558038954,76.0854558038954,2055-01-01
SMH,3630001,553741.5436555828,1258692.3455356879,1363484.0675499188,1500000,1500000.0,138009.28489924246,15.254583777127964,98.14375464599894,52.98880275945619,100.0,100.0,68.00860730816703,4260185.697984849,4260185.697984849,76.64157905872851,76.64157905872851,2056-01-01
SMH,3735001,568388.8616435573,1261285.3183148173,1389478.8734965355,1500000,1500000.0,139513.9048321765,15.217903867858599,98.34593596945041,53.99903359225995,100.0,100.0,68.7500581912845,4290278.09664353,4290278.09664353,77.18294723241092,77.18294723241092,2057-01-01
SMH,3840001,583156.9375562023,1263595.8815922723,1415268.0562342016,1500000,1500000.0,140992.83883297234,15.186374627407709,98.52609703597385,55.00127333230278,100.0,100.0,69.47885148782431,4319856.776659447,4319856.776659447,77.71507350661655,77.71507350661655,2058-01-01
SMH,3946001,598078.3265105862,1265673.2832286984,1440903.613976748,1500000,1500000.0,142451.41564239195,15.156568042192239,98.68807783869322,55.99754277554562,100.0,100.0,70.19761310979081,4349028.312847838,4349028.312847838,78.2398751832441,78.2398751832441,2059-01-01
SMH,4051001,613016.703148527,1267505.9382941318,1466150.9801836524,1500000,1500000.0,143876.67991988338,15.132474742626007,98.83097506829073,56.97872601044575,100.0,100.0,70.89995888767844,4377533.5983976675,4377533.5983976675,78.75269087977401,78.75269087977401,2060-01-01
SMH,4156001,627991.8190988929,1269138.9926510903,1491048.1065421274,1500000,1500000.0,145273.0052206957,15.11048286799962,98.95830887364941,57.94629794566983,100.0,100.0,71.5880440344621,4405460.104413914,4405460.104413914,79.25509421859809,79.25509421859809,2061-01-01
SMH,4261001,642948.0063190899,1270594.1854929305,1515508.4186476024,1500000,1500000.0,146636.9791652912,15.089130613184318,99.07177432033996,58.896894057820084,100.0,100.0,72.26018698806331,4432739.583305825,4432739.583305825,79.74585741212843,79.74585741212843,2062-01-01
SMH,4366001,657895.4927312784,1271890.8883233783,1539556.3617512193,1500000,1500000.0,147970.90789866305,15.068606093568885,99.17288185856535,59.83146435769747,100.0,100.0,72.91752417716039,4459418.157973261,4459418.157973261,80.22581022040993,80.22581022040993,2063-01-01
SMH,4471001,672826.3911501366,1273046.3628296745,1563186.7252367246,1500000,1500000.0,149275.42568770522,15.048674584285187,99.2629774302496,60.749806346187086,100.0,100.0,73.56036815759445,4485508.513754104,4485508.513754104,80.69518085516741,80.69518085516741,2064-01-01
SMH,4577001,687918.1098942601,1274085.237052965,1586681.0829699838,1500000,1500000.0,150566.64842226048,15.029887690526177,99.34398135248708,61.66286277091293,100.0,100.0,74.1966605633254,4511332.96844521,4511332.96844521,81.15976787699444,81.15976787699444,2065-01-01
SMH,4682001,702906.0456816667,1275001.7175612482,1609631.6455372642,1500000,1500000.0,151822.80858413223,15.012940955836335,99.41544189521764,62.55478579519986,100.0,100.0,74.81567473492457,4536456.171682645,4536456.171682645,81.61173924717231,81.61173924717231,2066-01-01
SMH,4787001,717901.8514161138,1275818.381054204,1632219.2878099985,1500000,1500000.0,153054.6141507475,14.996902056550935,99.4791194267171,63.43260472222393,100.0,100.0,75.42268737991519,4561092.28301495,4561092.28301495,82.05494773812322,82.05494773812322,2067-01-01
SMH,4892001,732937.3022349585,1276546.0989431264,1654496.242583015,1500000,1500000.0,154265.3863961127,14.982362068915329,99.53586162126149,64.29834946441945,100.0,100.0,76.0193351651333,4585307.727922254,4585307.727922254,82.4905883573064,82.4905883573064,2068-01-01
SMH,4998001,748080.9731717904,1277200.3819692852,1676564.7819120793,1500000,1500000.0,155461.32441480868,14.967603511319632,99.58687789463133,65.1559945997956,100.0,100.0,76.60867289800963,4609226.4882961735,4609226.4882961735,82.92089156335012,82.92089156335012,2069-01-01
SMH,5103001,762993.4258806157,1277777.5814289812,1697940.6455257905,1500000,1500000.0,156616.74878709327,14.951857267529748,99.63188374721724,65.98672042035861,100.0,100.0,77.17804620116353,4632334.975741865,4632334.975741865,83.33661779996332,83.33661779996332,2070-01-01
SMH,5208001,777695.7054360216,1278291.9161285486,1718675.2955582375,1500000,1500000.0,157735.1164045677,14.93271037075495,99.67198785902765,66.7925268885119,100.0,100.0,77.72915857145452,4654702.328091354,4654702.328091354,83.73901087034959,83.73901087034959,2071-01-01
SMH,5313001,792328.3901803887,1278750.232883243,1738982.0399117374,1500000,1500000.0,158828.01435763054,14.913010371735083,99.70772409535451,67.58170374568475,100.0,100.0,78.26771992819234,4676560.287152611,4676560.287152611,84.13223985523824,84.13223985523824,2072-01-01
SMH,5418001,806887.1838636197,1279158.6327983376,1758864.958977776,1500000,1500000.0,159895.97851453233,14.892710131718687,99.73956817640153,68.35440956729786,100.0,100.0,78.7939943380551,4697919.5702906465,4697919.5702906465,84.51649756213489,84.51649756213489,2073-01-01
SMH,5523001,821486.3838446252,1279522.5524869391,1778486.374575594,1500000,1500000.0,160947.83826644914,14.873913364213138,99.76794401006386,69.11695263305029,100.0,100.0,79.3123327734988,4718956.765328982,4718956.765328982,84.89496084073495,84.89496084073495,2074-01-01
SMH,5629001,836228.1544923101,1279849.7486143964,1797982.7502585426,1500000,1500000.0,161991.18415120733,14.855711599488261,99.79345640518422,69.87463629813661,100.0,100.0,79.82647572130782,4739823.683024147,4739823.683024147,85.2703607964229,85.2703607964229,2075-01-01
SMH,5734001,850896.8590924644,1280138.3965242957,1817071.7090201792,1500000,1500000.0,163011.05818655132,14.839496175401163,99.81596308821022,70.61648660264464,100.0,100.0,80.32905214451111,4760221.163731026,4760221.163731026,85.63731548831221,85.63731548831221,2076-01-01
SMH,5839001,865539.4879767946,1280395.6068066768,1835822.49374611,1500000,1500000.0,164011.47897646247,14.823417361579397,99.83601849168986,71.34519451869147,100.0,100.0,80.82204234218996,4780229.57952925,4780229.57952925,85.99727082593161,85.99727082593161,2077-01-01
SMH,5944001,880203.0912512216,1280624.803440686,1854300.3786137425,1500000,1500000.0,164996.06221339098,14.808259474573129,99.85388959283199,72.0632967832983,100.0,100.0,81.3072280655372,4799921.244267819,4799921.244267819,86.35152774965512,86.35152774965512,2078-01-01
SMH,6049001,894843.064947568,1280829.0374882317,1872454.0143900134,1500000,1500000.0,165962.26588832872,14.793237179950342,99.8698142914478,72.76879782171113,100.0,100.0,81.78335665613545,4819245.317766573,4819245.317766573,86.69917163463694,86.69917163463694,2079-01-01
SMH,6154001,909447.2903932285,1281011.0277096732,1890274.8379021753,1500000,1500000.0,166909.78240062363,14.778146613775794,99.88400457686939,73.46136484509694,100.0,100.0,82.25027653366192,4838195.648012472,4838195.648012472,87.04009180495184,87.04009180495184,2080-01-01
SMH,6260001,924133.0014787327,1281174.6530851498,1907909.1818658093,1500000,1500000.0,167846.51762899786,14.762505652614635,99.89676290400278,74.1466847518858,100.0,100.0,82.71188357948306,4856930.352579957,4856930.352579957,87.37713282687957,87.37713282687957,2081-01-01
SMH,6365001,938677.1606929337,1281319.0011341465,1925095.475065339,1500000,1500000.0,168758.6566420782,14.7474786051555,99.90801812419586,74.81459215336538,100.0,100.0,83.1613700324875,4875173.132841564,4875173.132841564,87.70532403373996,87.70532403373996,2082-01-01
SMH,6470001,953298.5467664545,1281447.6277452195,1942098.527323014,1500000,1500000.0,169660.3239509597,14.734132912289418,99.91804750000233,75.4753782995575,100.0,100.0,83.60569620936106,4893206.479019193,4893206.479019193,88.02974748021552,88.02974748021552,2083-01-01
SMH,6575001,967825.4583531749,1281562.2451937483,1958723.4789586558,1500000,1500000.0,170541.35390275813,14.719776595519527,99.92698454231171,76.12147039852093,100.0,100.0,84.03985265080874,4910827.078055162,4910827.078055162,88.34674552438909,88.34674552438909,2084-01-01
SMH,6681001,982430.6047532717,1281665.2964615754,1975172.715535236,1500000,1500000.0,171412.52694720065,14.704841456441509,99.9350197372356,76.76073371904238,100.0,100.0,84.46915177745957,4928250.538944012,4928250.538944012,88.66019701450162,88.66019701450162,2085-01-01
SMH,6786001,996971.9483718694,1281756.2068684376,1991290.063127403,1500000,1500000.0,172265.59315767582,14.691597427879385,99.94210827535018,77.38709890576698,100.0,100.0,84.88952816705124,4945311.863153516,4945311.863153516,88.9671335944887,88.9671335944887,2086-01-01
SMH,6891001,1011580.9449922176,1281837.2159130848,2007225.2731572974,1500000,1500000.0,173108.55205633593,14.679738763529675,99.94842477662245,78.00638571761941,100.0,100.0,85.30492384682564,4962171.041126718,4962171.041126718,89.2704335239048,89.2704335239048,2087-01-01
SMH,6996001,1026169.1188171967,1281909.4019866178,2022884.6861083398,1500000,1500000.0,173936.5309523662,14.667938423925278,99.95405332621584,78.61495428394136,100.0,100.0,85.71293763836644,4978730.619047323,4978730.619047323,89.56834358941711,89.56834358941711,2088-01-01
SMH,7101001,1040875.4435404752,1281973.7260288876,2038419.0230593733,1500000,1500000.0,174757.5131099085,14.658150921827431,99.95906885129212,79.21866204722778,100.0,100.0,86.11750355724695,4995150.262198169,4995150.262198169,89.863736200884,89.863736200884,2089-01-01
SMH,7207001,1055790.8467916169,1282031.559056867,2053920.0194373818,1500000,1500000.0,175576.39886811838,14.649517140230964,99.96357825387058,79.82107410263617,100.0,100.0,86.52103640651146,5011527.977362367,5011527.977362367,90.1583745196202,90.1583745196202,2090-01-01
SMH,7312001,1070686.329569799,1282082.5785563306,2069148.9703461633,1500000,1500000.0,176380.6078369734,14.64286355499403,99.96755638661708,80.41291371055247,100.0,100.0,86.91733678584097,5027612.156739468,5027612.156739468,90.44773207178228,90.44773207178228,2091-01-01
SMH,7417001,1085715.4791244613,1282128.0413482443,2084264.1589696591,1500000,1500000.0,177178.53685883703,14.638200522346716,99.97110124736952,81.00033219801718,100.0,100.0,87.31054251505935,5043570.737176741,5043570.737176741,90.73483007430055,90.73483007430055,2092-01-01
SMH,7522001,1100718.3167362702,1282168.552632563,2099106.097529451,1500000,1500000.0,177961.8236927376,14.633317872947242,99.97426002525728,81.57713142408072,100.0,100.0,87.69653282531489,5059236.473854752,5059236.473854752,91.01665975996166,91.01665975996166,2093-01-01
SMH,7627001,1115774.596170605,1282204.6516948526,2113757.072471431,1500000,1500000.0,178734.82758769917,14.629270353715764,99.97707476988083,82.14650927007884,100.0,100.0,88.07745587972028,5074696.551753983,5074696.551753983,91.2947896037214,91.2947896037214,2094-01-01
